Code,PMG,Register,Scrape
NW4979,1,1,0
NW498,1,1,0
NW4980,1,1,0
NW4981,1,1,0
NW4982,1,1,0
NW4983,1,1,0
NW4984,1,1,0
NW4985,1,1,0
NW4986,1,1,0
NW4987,0,1,0
NW4988,1,1,0
NW4989,1,1,0
NW499,1,1,1
NW4990,1,1,0
NW4991,1,1,0
NW4992,1,1,0
NW4993,1,1,0
NW4994,1,1,0
NW4995,1,1,0
NW4996,1,1,0
NW4997,1,1,0
NW4998,0,1,0
NW4999,1,1,0
NW5,0,1,0
NW50,1,1,1
NW500,1,1,0
NW5000,1,1,0
NW5001,0,1,0
NW5002,1,1,0
NW5003,1,0,0
NW5004,0,1,0
NW5005,1,1,0
NW5006,1,1,0
NW5007,1,1,0
NW5008,1,1,0
NW5009,1,1,0
NW501,1,1,0
NW5010,1,1,0
NW5011,1,1,0
NW5012,0,1,0
NW5013,1,1,0
NW5014,1,1,0
NW5015,1,1,0
NW5016,1,1,0
NW5017,1,1,0
NW5018,1,1,0
NW5019,1,1,0
NW502,1,1,0
NW5020,1,1,0
NW5021,1,1,0
NW5022,1,1,0
NW5023,1,1,0
NW5024,1,1,0
NW5025,1,1,0
NW5026,1,1,0
NW5027,1,1,0
NW5028,1,1,0
NW5029,1,1,0
NW503,1,1,0
NW5030,1,1,0
NW5031,1,1,0
NW5032,1,1,0
NW5033,1,1,0
NW5034,1,1,0
NW5035,1,1,0
NW5036,1,1,0
NW5037,1,1,0
NW5038,1,1,0
NW5039,1,1,0
NW504,1,1,1
NW5040,1,1,0
NW5041,1,1,0
NW5042,1,1,0
NW5043,1,1,0
NW5044,1,1,0
NW5045,1,1,0
NW5046,1,1,0
NW5047,1,1,0
NW5048,1,1,0
NW5049,1,1,0
NW505,1,1,0
NW5050,1,1,0
NW5051,1,1,0
NW5052,1,1,0
NW5053,1,1,0
NW5054,1,1,0
NW5055,1,1,0
NW5056,1,1,0
NW5057,1,1,0
NW5058,0,1,0
NW5059,0,1,0
NW506,1,1,1
NW5060,1,1,0
NW5061,1,1,0
NW5062,1,1,0
NW5063,1,1,0
NW5064,1,1,0
NW5065,1,1,0
NW5066,1,1,0
NW5067,1,1,0
NW5068,1,1,0
NW5069,1,1,0
NW507,1,1,1
NW5070,1,1,0
NW5071,1,1,0
NW5072,1,1,0
NW5073,1,1,0
NW5074,1,1,0
NW5075,1,1,0
NW5076,1,1,0
NW5077,1,1,0
NW5078,1,1,0
NW5079,1,1,0
NW508,1,0,1
NW5080,1,1,0
NW5081,1,1,0
NW5082,1,1,0
NW5083,1,1,0
NW5084,1,1,0
NW5085,1,1,0
NW5086,1,1,0
NW5087,1,1,0
NW5088,1,1,0
NW5089,1,1,0
NW509,1,1,1
NW5090,1,1,0
NW5091,1,1,0
NW5092,1,1,0
NW5093,1,1,0
NW5094,1,1,0
NW5095,1,1,0
NW5096,1,1,0
NW5097,1,1,0
NW5098,1,1,0
NW5099,1,1,0
NW51,1,1,1
NW510,1,1,1
NW5100,1,1,0
NW5101,1,1,0
NW5102,1,1,0
NW5103,1,1,0
NW5104,1,1,0
NW5105,1,1,0
NW5106,1,1,0
NW5107,1,0,0
NW5108,1,1,0
NW5109,1,1,0
NW511,1,1,1
NW5110,1,1,0
NW5111,1,1,0
NW5112,0,1,0
NW5113,0,1,0
NW5114,1,1,0
NW5115,1,1,0
NW5116,1,1,0
NW5117,1,1,0
NW5118,1,1,0
NW5119,1,1,0
NW512,1,1,1
NW5120,1,1,0
NW5121,1,1,0
NW5122,1,1,0
NW5123,1,1,0
NW5124,1,1,0
NW5125,1,1,0
NW5126,1,1,0
NW5127,1,1,0
NW5128,1,1,0
NW5129,1,0,0
NW513,1,1,1
NW5130,1,1,0
NW5131,1,0,0
NW5132,1,1,0
NW5133,1,1,0
NW5134,1,1,0
NW5135,1,1,0
NW5136,1,1,0
NW5137,1,1,0
NW5138,1,1,0
NW5139,1,1,0
NW514,1,1,1
NW5140,1,1,0
NW5141,1,1,0
NW5142,1,1,0
NW5143,1,1,0
NW5144,1,1,0
NW5145,1,1,0
NW5146,1,1,0
NW5147,1,1,0
NW5148,1,1,0
NW5149,1,1,0
NW515,1,1,0
NW5150,1,1,0
NW5151,1,1,0
NW5152,1,1,0
NW5153,1,1,0
NW5154,1,0,0
NW5155,1,1,0
NW5156,1,1,0
NW5157,1,1,0
NW5158,1,1,0
NW5159,1,1,0
NW516,1,1,0
NW5160,1,1,0
NW5161,1,1,0
NW5162,1,1,0
NW5163,1,1,0
NW5164,1,1,0
NW5165,1,1,0
NW5166,1,1,0
NW5167,1,1,0
NW5168,1,1,0
NW5169,1,0,0
NW517,1,1,1
NW5170,1,1,0
NW5171,1,1,0
NW5172,0,1,0
NW5173,1,1,0
NW5174,1,1,0
NW5175,0,1,0
NW5176,1,1,0
NW5177,1,1,0
NW5178,1,1,0
NW5179,1,0,0
NW518,1,1,0
NW5180,1,1,0
NW5181,1,1,0
NW5182,0,1,0
NW5183,1,1,0
NW5184,1,1,0
NW5185,1,1,0
NW5186,1,1,0
NW5187,1,1,0
NW5188,1,1,0
NW5189,1,1,0
NW519,1,1,0
NW5190,1,1,0
NW5191,1,1,0
NW5192,1,1,0
NW5193,1,1,0
NW5194,1,1,0
NW5195,1,1,0
NW5196,1,1,0
NW5197,1,1,0
NW5198,1,1,0
NW5199,1,1,0
NW52,1,1,0
NW520,1,1,0
NW5200,1,1,0
NW5201,1,1,0
NW5202,1,1,0
NW5203,1,1,0
NW5204,1,1,0
NW5205,1,1,0
NW5206,1,1,0
NW5207,1,1,0
NW5208,1,1,0
NW5209,1,1,0
NW521,1,1,1
NW5210,1,1,0
NW5211,1,1,0
NW5212,1,1,0
NW5213,1,1,0
NW5214,1,1,0
NW5215,1,1,0
NW5216,1,1,0
NW5217,1,1,0
NW5218,1,1,0
NW5219,1,1,0
NW522,1,1,0
NW5220,1,1,0
NW5221,0,1,0
NW5222,1,1,0
NW5223,1,1,0
NW5224,1,0,0
NW5225,1,1,0
NW5226,1,1,0
NW5227,1,1,0
NW5228,1,1,0
NW5229,1,1,0
NW523,1,1,0
NW5230,1,1,0
NW5231,1,1,0
NW5232,1,1,0
NW5233,1,1,0
NW5234,1,1,0
NW5235,1,1,0
NW5236,0,1,0
NW5237,1,1,0
NW5238,1,1,0
NW5239,1,1,0
NW524,0,1,0
NW5240,1,1,0
NW5241,1,1,0
NW5242,1,1,0
NW5243,1,1,0
NW5244,1,1,0
NW5245,1,1,0
NW5246,1,1,0
NW5247,1,1,0
NW5248,1,1,0
NW5249,1,0,0
NW525,1,1,0
NW5250,1,1,0
NW5251,1,1,0
NW5252,1,1,0
NW5253,1,1,0
NW5254,1,1,0
NW5255,0,1,0
NW5256,1,1,0
NW5257,1,0,0
NW5258,1,1,0
NW5259,1,1,0
NW526,1,1,0
NW5260,1,1,0
NW5261,1,1,0
NW5262,0,1,0
NW5263,1,1,0
NW5264,1,1,0
NW5265,1,1,0
NW5266,1,1,0
NW5267,1,1,0
NW5268,1,1,0
NW5269,1,1,0
NW527,0,1,1
NW527.,1,0,0
NW5270,1,1,0
NW5271,1,1,0
NW5272,1,1,0
NW5273,1,1,0
NW5274,1,1,0
NW5275,0,1,0
NW5276,1,1,0
NW5277,1,1,0
NW5278,0,1,0
NW5279,1,1,0
NW528,1,1,0
NW5280,1,1,0
NW5281,1,1,0
NW5282,1,1,0
NW5283,0,1,0
NW5284,0,1,0
NW5285,1,1,0
NW5286,1,1,0
NW5287,1,1,0
NW5288,1,1,0
NW5289,1,1,0
NW529,1,1,0
NW5290,1,1,0
NW5291,1,1,0
NW5292,1,1,0
NW5293,1,1,0
NW5294,0,1,0
NW5295,1,1,0
NW5296,1,1,0
NW5297,1,1,0
NW5298,1,1,0
NW5299,1,1,0
NW53,1,1,1
NW530,1,1,0
NW5300,1,1,0
NW5301,1,1,0
NW5302,1,1,0
NW5303,1,1,0
NW5304,1,1,0
NW5305,1,1,0
NW5307,1,1,0
NW5308,1,1,0
NW5309,1,1,0
NW531,1,1,1
NW5310,1,1,0
NW5311,1,1,0
NW5312,1,1,0
NW5313,0,1,0
NW5314,1,1,0
NW5315,1,1,0
NW5316,1,1,0
NW5317,0,1,0
NW5318,1,1,0
NW5319,1,1,0
NW532,1,1,1
NW5320,1,1,0
NW5321,1,1,0
NW5322,1,1,0
NW5323,0,1,0
NW5324,1,1,0
NW5325,1,1,0
NW5326,1,1,0
NW5327,1,1,0
NW5328,1,1,0
NW5329,0,1,0
NW533,1,1,1
NW5330,1,1,0
NW5331,0,1,0
NW5332,0,1,0
NW5333,1,1,0
NW5334,1,1,0
NW5335,1,1,0
NW5336,1,1,0
NW5337,1,1,0
NW5338,0,1,0
NW5339,1,1,0
NW534,1,1,1
NW5340,1,1,0
NW5341,1,1,0
NW5342,1,1,0
NW5343,1,1,0
NW5344,1,1,0
NW5345,1,1,0
NW5346,1,1,0
NW5347,1,1,0
NW5348,1,1,0
NW5349,1,1,0
NW535,1,1,1
NW5350,1,1,0
NW5351,1,1,0
NW5352,1,1,0
NW5353,1,1,0
NW5354,1,1,0
NW5355,1,1,0
NW5356,1,1,0
NW5357,1,1,0
NW5358,0,1,0
NW5359,1,0,0
NW536,1,1,1
NW5360,1,1,0
NW5361,1,1,0
NW5362,1,1,0
NW5363,1,1,0
NW5364,1,1,0
NW5365,1,1,0
NW5366,0,1,0
NW5367,1,1,0
NW5368,1,1,0
NW5369,1,1,0
NW537,1,1,0
NW5370,0,1,0
NW5371,1,1,0
NW5372,1,1,0
NW5373,1,1,0
NW5374,1,1,0
NW5375,1,1,0
NW5376,1,1,0
NW5377,1,1,0
NW5378,1,1,0
NW5379,1,1,0
NW538,1,1,0
NW5380,1,1,0
NW5381,1,1,0
NW5382,0,1,0
NW5383,1,1,0
NW5384,1,1,0
NW5385,1,1,0
NW5386,1,1,0
NW5387,1,1,0
NW5388,1,1,0
NW5389,1,1,0
NW539,1,1,0
NW5390,1,1,0
NW5391,1,1,0
NW5392,1,1,0
NW5394,1,1,0
NW5395,1,1,0
NW5396,1,1,0
NW5397,1,1,0
NW5398,1,1,0
NW5399,1,1,0
NW54,1,1,1
NW540,0,1,1
NW5400,1,1,0
NW5401,1,1,0
NW5402,1,1,0
NW5403,1,1,0
NW5404,1,1,0
NW5405,1,1,0
NW5406,1,0,0
NW5407,1,0,0
NW5408,1,1,0
NW5409,1,1,0
NW541,0,1,0
NW5410,1,1,0
NW5411,1,1,0
NW5412,1,1,0
NW5413,1,1,0
NW5414,1,1,0
NW5415,1,1,0
NW5416,1,1,0
NW5417,1,1,0
NW5418,1,1,0
NW5419,1,1,0
NW542,1,1,1
NW5420,1,1,0
NW5421,1,1,0
NW5422,0,1,0
NW5423,1,1,0
NW5424,1,1,0
NW5425,1,1,0
NW5426,1,1,0
NW5427,1,1,0
NW5428,1,1,0
NW5429,1,1,0
NW543,1,1,0
NW5430,1,1,0
NW5431,1,1,0
NW5432,1,1,0
NW5433,1,1,0
NW5434,1,1,0
NW5435,1,1,0
NW5436,1,1,0
NW5437,1,1,0
NW5438,1,0,0
NW5439,1,1,0
NW544,1,1,0
NW5440,1,1,0
NW5441,1,1,0
NW5442,1,1,0
NW5443,0,1,0
NW5444,1,1,0
NW5445,1,1,0
NW5446,1,1,0
NW5447,1,1,0
NW5448,1,1,0
NW5449,1,1,0
NW545,1,1,0
NW5450,1,1,0
NW5451,1,1,0
NW5452,1,1,0
NW5453,1,1,0
NW5454,1,1,0
NW5455,0,1,0
NW5456,1,1,0
NW5457,1,1,0
NW5458,1,1,0
NW5459,1,1,0
NW546,1,1,1
NW5460,1,1,0
NW5461,1,1,0
NW5462,0,1,0
NW5463,1,1,0
NW5464,1,1,0
NW5465,1,1,0
NW5466,1,1,0
NW5467,1,1,0
NW5468,1,0,0
NW5469,1,0,0
NW547,1,1,0
NW5470,1,0,0
NW5471,1,0,0
NW5472,1,0,0
NW5473,1,0,0
NW5474,1,1,0
NW5475,1,0,0
NW5476,1,0,0
NW5477,1,0,0
NW5478,1,1,0
NW5479,1,0,0
NW548,1,1,1
NW5480,1,0,0
NW5481,1,0,0
NW5482,1,0,0
NW5483,1,0,0
NW5484,0,1,0
NW5485,1,0,0
NW5486,0,1,0
NW5487,1,1,0
NW5488,1,0,0
NW5489,1,1,0
NW549,1,1,0
NW5490,1,1,0
NW5491,1,1,0
NW5492,1,1,0
NW5493,1,1,0
NW5494,1,1,0
NW5495,1,1,0
NW5496,1,0,0
NW5497,1,0,0
NW5498,1,0,0
NW5499,1,1,0
NW55,1,1,0
NW550,1,1,0
NW5500,1,1,0
NW5501,1,0,0
NW5502,1,0,0
NW5503,1,1,0
NW5504,1,0,0
NW5505,1,0,0
NW5506,1,0,0
NW5507,1,1,0
NW5508,1,1,0
NW5509,1,1,0
NW551,0,1,1
NW5510,1,1,0
NW5511,1,1,0
NW5512,1,1,0
NW5513,1,1,0
NW5514,1,0,0
NW5515,1,1,0
NW5516,1,0,0
NW5517,1,0,0
NW5518,1,1,0
NW5519,1,1,0
NW552,1,1,1
NW5520,1,1,0
NW5521,1,1,0
NW5522,1,0,0
NW5523,1,1,0
NW5524,1,1,0
NW5525,1,0,0
NW5526,1,1,0
NW5527,1,1,0
NW5528,1,1,0
NW5529,1,1,0
NW553,1,1,0
NW5530,1,1,0
NW5531,1,1,0
NW5532,1,1,0
NW5533,1,1,0
NW5534,1,0,0
NW5535,0,1,0
NW5536,1,1,0
NW5537,1,1,0
NW5538,1,0,0
NW5539,1,0,0
NW554,1,1,0
NW5540,1,1,0
NW5541,1,1,0
NW5542,1,0,0
NW5543,1,0,0
NW5544,1,1,0
NW5545,1,0,0
NW5546,1,1,0
NW5547,1,1,0
NW5548,0,1,0
NW5549,1,0,0
NW555,1,1,0
NW5551,1,0,0
NW5552,1,0,0
NW5553,1,1,0
NW55534,0,1,0
NW5554,1,0,0
NW5555,1,1,0
NW5556,1,1,0
NW5557,1,1,0
NW5558,1,1,0
NW5559,1,1,0
NW556,1,1,0
NW5560,1,0,0
NW5561,1,1,0
NW5562,1,1,0
NW5563,1,0,0
NW5564,1,0,0
NW5565,1,0,0
NW5566,1,1,0
NW5567,1,1,0
NW5568,1,1,0
NW5569,1,1,0
NW557,1,1,0
NW5570,1,1,0
NW5571,1,1,0
NW5572,1,1,0
NW5573,1,1,0
NW5574,1,1,0
NW5575,1,1,0
NW5576,1,1,0
NW5577,1,1,0
NW5578,0,1,0
NW5579,1,1,0
NW558,1,1,1
NW5580,1,1,0
NW5581,1,1,0
NW5582,0,1,0
NW5583,1,1,0
NW5584,1,1,0
NW5585,1,1,0
NW5586,1,1,0
NW5587,1,1,0
NW5588,1,1,0
NW5589,1,1,0
NW559,1,1,0
NW5590,0,1,0
NW5591,1,1,0
NW5592,1,1,0
NW5593,1,1,0
NW5594,1,1,0
NW5595,1,1,0
NW5596,1,1,0
NW5597,1,1,0
NW5598,1,1,0
NW5599,0,1,0
NW56,1,1,1
NW560,1,1,0
NW5600,1,1,0
NW5601,1,1,0
NW5602,1,1,0
NW5603,1,1,0
NW5604,1,1,0
NW5605,1,1,0
NW5606,1,1,0
NW5607,1,0,0
NW5608,1,1,0
NW5609,1,1,0
NW561,1,1,0
NW5610,1,1,0
NW5611,1,1,0
NW5612,1,1,0
NW5613,1,1,0
NW5614,1,1,0
NW5615,1,1,0
NW5616,1,0,0
NW5617,1,1,0
NW5618,1,1,0
NW5619,1,1,0
NW562,1,1,0
NW5620,1,1,0
NW5621,1,1,0
NW5622,1,1,0
NW5623,1,1,0
NW5624,1,1,0
NW5625,0,1,0
NW5626,1,1,0
NW5627,0,1,0
NW5628,1,1,0
NW5629,1,1,0
NW563,1,1,1
NW5630,1,1,0
NW5631,1,1,0
NW5632,0,1,0
NW5633,1,1,0
NW5634,0,1,0
NW5635,0,1,0
NW5636,0,1,0
NW5637,1,1,0
NW5638,1,1,0
NW5639,1,1,0
NW564,1,1,1
NW5640,1,1,0
NW5641,1,1,0
NW5642,1,1,0
NW5643,1,1,0
NW5644,1,1,0
NW5645,1,1,0
NW5646,1,1,0
NW5647,1,1,0
NW5648,1,1,0
NW5649,1,1,0
NW565,1,1,1
NW5650,1,1,0
NW5651,0,1,0
NW5652,1,1,0
NW5653,1,1,0
NW5654,1,1,0
NW5655,1,1,0
NW5656,0,1,0
NW5657,1,1,0
NW5658,1,1,0
NW5659,1,1,0
NW566,1,1,0
NW5660,1,1,0
NW5661,0,1,0
NW5662,1,1,0
NW5663,1,1,0
NW5664,1,1,0
NW5665,1,1,0
NW5666,1,1,0
NW5667,1,1,0
NW5668,1,0,0
NW5669,1,1,0
NW567,1,1,0
NW5670,1,1,0
NW5671,1,1,0
NW5672,1,1,0
NW5673,1,1,0
NW5674,1,1,0
NW5675,1,1,0
NW5676,1,1,0
NW5677,1,1,0
NW5678,1,1,0
NW5679,1,1,0
NW568,1,1,1
NW5680,1,1,0
NW5681,1,1,0
NW5682,0,1,0
NW5683,1,1,0
NW5684,1,1,0
NW5685,1,1,0
NW5686,0,1,0
NW5687,1,1,0
NW5688,1,1,0
NW5689,1,1,0
NW569,1,1,0
NW5690,1,1,0
NW5691,1,1,0
NW5692,1,1,0
NW5693,0,1,0
NW5694,1,1,0
NW5695,1,1,0
NW5696,0,1,0
NW5697,1,1,0
NW5698,1,1,0
NW5699,1,1,0
NW57,1,1,1
NW570,1,1,0
NW5700,1,0,0
NW5701,1,1,0
NW5702,1,1,0
NW5703,1,1,0
NW5704,1,1,0
NW5705,0,1,0
NW5706,1,1,0
NW5707,1,1,0
NW5708,1,1,0
NW5709,1,1,0
NW571,1,1,0
NW5710,1,1,0
NW5711,1,1,0
NW5712,1,1,0
NW5713,1,1,0
NW5714,1,1,0
NW5715,1,1,0
NW5716,1,1,0
NW5717,1,1,0
NW5718,1,1,0
NW5719,1,1,0
NW572,1,1,0
NW5720,1,1,0
NW5721,1,1,0
NW5722,1,1,0
NW5723,1,1,0
NW5724,1,1,0
NW5725,1,1,0
NW5726,1,1,0
NW5727,1,1,0
NW5728,1,1,0
NW5729,1,1,0
NW573,1,1,0
NW5730,1,1,0
NW5731,0,1,0
NW5732,0,1,0
NW5733,0,1,0
NW5734,0,1,0
NW5735,1,1,0
NW5736,1,1,0
NW5737,1,1,0
NW5738,1,1,0
NW5739,1,1,0
NW574,1,1,0
NW5740,0,1,0
NW5741,1,1,0
NW5742,0,1,0
NW5743,1,1,0
NW5744,1,1,0
NW5745,1,1,0
NW5746,1,1,0
NW5747,1,1,0
NW5748,1,1,0
NW5749,1,1,0
NW575,1,1,1
NW5750,1,1,0
NW5751,1,1,0
NW5752,1,1,0
NW5753,1,1,0
NW5754,1,1,0
NW5755,1,1,0
NW5756,1,1,0
NW5757,1,1,0
NW5758,1,1,0
NW5759,1,1,0
NW576,1,1,1
NW5760,1,1,0
NW5761,1,1,0
NW5762,1,1,0
NW5763,1,1,0
NW5764,1,1,0
NW5765,1,1,0
NW5766,1,1,0
NW5767,1,1,0
NW5768,1,1,0
NW577,1,1,0
NW5770,1,0,0
NW5771,1,0,0
NW5772,1,1,0
NW5773,1,0,0
NW5774,1,0,0
NW5775,1,0,0
NW5777,1,0,0
NW5778,1,1,0
NW5779,1,0,0
NW578,1,1,0
NW5780,0,1,0
NW5781,1,0,0
NW5783,1,0,0
NW5784,1,0,0
NW5785,1,1,0
NW5786,1,0,0
NW5787,1,0,0
NW5788,1,1,0
NW5789,1,1,0
NW579,1,1,0
NW5790,1,1,0
NW5791,1,1,0
NW5792,1,1,0
NW5793,1,1,0
NW5794,1,1,0
NW5795,1,1,0
NW5796,1,1,0
NW5797,1,1,0
NW5798,1,1,0
NW5799,1,1,0
NW58,1,1,1
NW580,1,1,0
NW5800,1,1,0
NW5801,1,0,0
NW5802,1,1,0
NW5803,1,1,0
NW5804,1,1,0
NW5805,1,0,0
NW5806,1,1,0
NW5807,1,1,0
NW5808,1,1,0
NW5809,1,1,0
NW581,1,1,0
NW5810,1,0,0
NW5811,1,1,0
NW5812,1,1,0
NW5813,1,0,0
NW5814,1,1,0
NW5815,1,0,0
NW5816,1,1,0
NW5817,1,0,0
NW5818,1,1,0
NW5819,1,1,0
NW582,1,1,1
NW5820,1,0,0
NW5821,1,0,0
NW5822,1,0,0
NW5823,1,0,0
NW5824,1,1,0
NW5825,1,0,0
NW5826,1,1,0
NW5827,1,0,0
NW5828,1,1,0
NW5829,1,0,0
NW583,1,0,0
NW5830,1,0,0
NW5831,1,1,0
NW5832,1,0,0
NW5833,1,0,0
NW5834,1,1,0
NW5835,1,0,0
NW5836,1,1,0
NW5837,1,1,0
NW5838,1,0,0
NW5839,1,1,0
NW584,1,0,0
NW5840,1,1,0
NW5841,1,0,0
NW5842,1,0,0
NW5843,1,1,0
NW5844,1,1,0
NW5845,1,0,0
NW5846,1,1,0
NW5847,1,1,0
NW5848,1,0,0
NW5849,1,1,0
NW585,1,1,0
NW5850,1,1,0
NW5851,1,0,0
NW5852,1,1,0
NW5853,1,0,0
NW5854,1,1,0
NW5855,1,0,0
NW5856,1,1,0
NW5857,1,0,0
NW5858,1,1,0
NW5859,1,1,0
NW586,1,1,0
NW5860,1,1,0
NW5861,1,1,0
NW5862,1,1,0
NW5863,1,1,0
NW5864,1,1,0
NW5865,1,1,0
NW5866,1,1,0
NW5867,1,0,0
NW5868,1,0,0
NW5869,1,1,0
NW587,1,1,0
NW5870,1,1,0
NW5871,1,1,0
NW5872,1,1,0
NW5873,1,1,0
NW5874,1,1,0
NW5875,1,1,0
NW5876,1,1,0
NW5877,1,1,0
NW5878,1,1,0
NW5879,1,1,0
NW588,1,1,1
NW5880,1,1,0
NW5881,1,1,0
NW5882,1,1,0
NW5883,1,1,0
NW5884,1,1,0
NW5885,1,1,0
NW5886,1,1,0
NW5887,1,1,0
NW5888,1,1,0
NW5889,1,1,0
NW589,1,1,1
NW5890,1,1,0
NW5891,1,1,0
NW5892,1,1,0
NW5893,1,1,0
NW5894,1,1,0
NW5895,1,1,0
NW5896,1,1,0
NW5897,1,1,0
NW5898,1,1,0
NW5899,1,1,0
NW59,1,1,1
NW590,1,1,1
NW5900,1,1,0
NW5901,1,0,0
NW5902,1,1,0
NW5903,1,1,0
NW5904,1,1,0
NW5905,1,1,0
NW5906,1,1,0
NW5907,1,1,0
NW5908,1,1,0
NW5909,1,1,0
NW591,0,1,0
NW5910,1,1,0
NW5911,1,1,0
NW5912,1,1,0
NW5913,1,1,0
NW5914,1,1,0
NW5915,1,1,0
NW5916,1,1,0
NW5917,1,1,0
NW5918,1,1,0
NW5919,1,1,0
NW592,0,1,0
NW592.,1,0,0
NW5920,1,1,0
NW5921,1,1,0
NW5922,1,1,0
NW5923,1,1,0
NW5924,1,1,0
NW5925,1,1,0
NW5926,1,1,0
NW5927,1,1,0
NW5928,1,1,0
NW5929,1,1,0
NW593,1,1,0
NW5930,1,1,0
NW5931,1,1,0
NW5932,0,1,0
NW5933,1,1,0
NW5934,1,1,0
NW5935,1,1,0
NW5936,1,1,0
NW5937,1,1,0
NW5938,1,1,0
NW5939,1,1,0
NW594,1,1,1
NW5940,1,1,0
NW5941,0,1,0
NW5942,0,1,0
NW5943,1,1,0
NW5944,1,1,0
NW5945,1,1,0
NW5946,0,1,0
NW5947,1,1,0
NW5948,1,1,0
NW5949,0,1,0
NW595,1,0,1
NW5950,1,1,0
NW5951,1,1,0
NW5952,1,1,0
NW5953,0,1,0
NW5954,1,1,0
NW5955,1,1,0
NW5956,1,1,0
NW5957,1,1,0
NW5958,1,0,0
NW5959,0,1,0
NW596,1,1,0
NW5960,0,1,0
NW5961,1,1,0
NW5962,0,1,0
NW5963,1,1,0
NW5964,1,1,0
NW5965,1,1,0
NW5966,1,1,0
NW5967,1,1,0
NW5968,1,1,0
NW5969,0,1,0
NW597,1,1,0
NW5970,1,1,0
NW5971,1,1,0
NW5972,1,1,0
NW5973,1,1,0
NW5974,1,0,0
NW5975,1,1,0
NW5976,1,1,0
NW5977,1,1,0
NW5978,1,1,0
NW5979,1,1,0
NW598,1,1,0
NW5980,1,1,0
NW5981,0,1,0
NW5982,0,1,0
NW5983,1,1,0
NW5984,1,1,0
NW5985,1,1,0
NW5986,1,1,0
NW5987,1,1,0
NW5988,1,1,0
NW5989,1,1,0
NW599,1,0,1
NW5990,1,1,0
NW5991,0,1,0
NW5992,1,1,0
NW5993,1,1,0
NW5994,1,1,0
NW5995,0,1,0
NW5996,1,1,0
NW5997,1,1,0
NW5998,1,1,0
NW5999,0,1,0
NW6,1,1,1
NW60,1,0,0
NW600,1,0,1
NW6000,1,1,0
NW6001,1,1,0
NW6002,1,1,0
NW6003,1,1,0
NW6004,1,1,0
NW6005,1,1,0
NW6006,1,1,0
NW6007,1,1,0
NW6008,0,1,0
NW6009,1,1,0
NW601,1,1,1
NW6010,1,1,0
NW6011,1,1,0
NW6012,1,1,0
NW6013,1,1,0
NW6014,1,1,0
NW6015,1,1,0
NW6016,1,1,0
NW6017,1,1,0
NW6018,1,1,0
NW6019,1,1,0
NW602,1,1,0
NW6020,1,1,0
NW6021,1,1,0
NW6022,1,1,0
NW6023,1,1,0
NW6024,1,1,0
NW6025,1,1,0
NW6026,1,1,0
NW6027,1,1,0
NW6028,1,1,0
NW6029,1,1,0
NW603,1,1,0
NW6030,1,1,0
NW6031,0,1,0
NW6032,0,1,0
NW6033,1,1,0
NW6034,1,1,0
NW6035,1,1,0
NW6036,1,1,0
NW6037,1,1,0
NW6038,1,1,0
NW6039,1,1,0
NW604,1,1,1
NW6040,1,1,0
NW6041,1,1,0
NW6042,1,1,0
NW6043,0,1,0
NW6044,0,1,0
NW6045,1,1,0
NW6046,1,1,0
NW6047,1,1,0
NW6048,1,1,0
NW6049,1,1,0
NW605,1,1,0
NW6050,1,1,0
NW6051,1,1,0
NW6052,1,1,0
NW6053,1,1,0
NW6054,1,1,0
NW6055,1,1,0
NW6056,1,1,0
NW6057,1,1,0
NW6058,0,1,0
NW6059,1,1,0
NW606,1,1,0
NW6060,1,1,0
NW6061,1,1,0
NW6062,1,1,0
NW6063,1,1,0
NW6064,1,1,0
NW6065,1,1,0
NW6066,1,1,0
NW6067,1,1,0
NW6068,1,1,0
NW6069,1,1,0
NW607,1,1,1
NW6070,1,1,0
NW6071,1,1,0
NW6072,1,1,0
NW6073,1,1,0
NW6074,1,1,0
NW6075,1,1,0
NW6076,1,1,0
NW6077,1,1,0
NW6078,1,1,0
NW6079,1,1,0
NW608,1,1,0
NW6080,1,1,0
NW6081,0,1,0
NW6082,1,1,0
NW6083,1,0,0
NW6084,1,1,0
NW6085,1,1,0
NW6086,1,1,0
NW6087,1,1,0
NW6088,1,1,0
NW6089,1,1,0
NW609,1,1,0
NW6090,1,1,0
NW6091,1,1,0
NW6092,1,1,0
NW6093,1,1,0
NW6094,1,1,0
NW6095,1,1,0
NW6096,1,1,0
NW6097,1,1,0
NW6098,1,1,0
NW6099,1,1,0
NW61,1,1,0
NW610,1,1,0
NW6100,1,1,0
NW6101,1,1,0
NW6102,1,1,0
NW6103,1,1,0
NW6104,1,1,0
NW6105,1,1,0
NW6106,1,1,0
NW6107,1,1,0
NW6108,1,1,0
NW6109,1,1,0
NW611,1,1,0
NW6110,1,1,0
NW6111,1,1,0
NW6112,1,1,0
NW6113,1,0,0
NW6114,1,1,0
NW6115,0,1,0
NW6116,1,1,0
NW6117,1,1,0
NW6118,1,1,0
NW6119,1,1,0
NW612,0,1,1
NW6120,1,1,0
NW6121,1,1,0
NW6122,1,1,0
NW6123,0,1,0
NW6124,1,1,0
NW6125,1,1,0
NW6126,1,1,0
NW6127,1,1,0
NW6128,1,1,0
NW6129,1,1,0
NW613,1,0,0
NW6130,0,1,0
NW6131,1,1,0
NW6132,1,1,0
NW6133,1,1,0
NW6135,1,0,0
